Message Loss Value,Average CPU Time,Average Elapsed Time,Standard Deviation CPU Time,Standard Deviation Elapsed Time,Range Elapsed Time,Range CPU Time
0.16,6.374682700000001,1.1239087902991742,17.8626334747996,3.1276186483802966,57.133463,10.005813693998789
0.32,5.6241301,0.9993359533007606,4.559555584073578,0.8079396974091423,10.249739,1.8174332689886796
0.48,2.8514924,0.5142494823005108,3.8160902118926554,0.6876200094005394,10.190119,1.8534838940031477
0.64,1.2044142,0.22047501420092885,2.161601158965569,0.38851702482664374,7.109145000000001,1.2800209479974
0.8,6.839425299999998,1.237404123498709,17.40095982582047,3.1207929219684143,55.80073499999999,10.008410137990722
